#Time E_VdW_mm(Protein)	E_Elec_mm(Protein)	E_Pol(Protein)	E_Apol(Protein)	E_VdW_mm(Ligand)	E_Elec_mm(Ligand)	E_Pol(Ligand)	E_Apol(Ligand)	E_VdW_mm(Complex)	E_Elec_mm(Complex)	E_Pol(Complex)	E_Apol(Complex)	Delta_E_mm	Delta_E_Pol	Delta_E_Apol	Delta_E_binding

#Complex 1
     380440.000           0.000           0.000       -7963.711         348.762          0.000           0.000      -12295.782         451.455      -1342.462       -2480.176      -17586.949         629.489      -3822.638        2672.544        -170.728       -1320.822
     380450.000           0.000           0.000       -7985.435         350.341          0.000           0.000      -12660.687         454.569      -1372.863       -2469.822      -18077.822         647.595      -3842.685        2568.300        -157.315       -1431.700
     380460.000           0.000           0.000       -8283.957         347.893          0.000           0.000      -12498.786         448.187      -1371.575       -2489.137      -18160.998         639.910      -3860.712        2621.745        -156.170       -1395.137
     380470.000           0.000           0.000       -8056.491         338.633          0.000           0.000      -12443.337         452.775      -1357.586       -2461.329      -17973.070         646.199      -3818.915        2526.758        -145.209       -1437.366
     380480.000           0.000           0.000       -8082.036         344.748          0.000           0.000      -12315.985         450.609      -1386.616       -2428.484      -17722.841         626.266      -3815.100        2675.180        -169.091       -1309.011
     380490.000           0.000           0.000       -8095.915         338.762          0.000           0.000      -12331.507         448.057      -1353.778       -2379.094      -17769.961         629.337      -3732.872        2657.461        -157.482       -1232.893
     380500.000           0.000           0.000       -8190.647         346.754          0.000           0.000      -12332.394         451.618      -1315.998       -2353.066      -18204.532         638.876      -3669.064        2318.509        -159.496       -1510.051
     380510.000           0.000           0.000       -8193.012         346.740          0.000           0.000      -12413.365         458.696      -1315.143       -2305.526      -18150.308         638.801      -3620.669        2456.069        -166.635       -1331.235
     380520.000           0.000           0.000       -8054.070         340.987          0.000           0.000      -12793.924         455.433      -1391.203       -2307.336      -18332.262         639.342      -3698.539        2515.732        -157.078       -1339.885
     380530.000           0.000           0.000       -8199.697         345.959          0.000           0.000      -12656.115         457.516      -1326.355       -2327.864      -18339.127         648.751      -3654.219        2516.685        -154.724       -1292.258
     380540.000           0.000           0.000       -8191.993         343.909          0.000           0.000      -12348.602         452.471      -1356.753       -2220.572      -18161.301         632.194      -3577.325        2379.294        -164.186       -1362.217
     380550.000           0.000           0.000       -7994.868         347.385          0.000           0.000      -12164.066         454.303      -1379.048       -2335.895      -17963.284         639.764      -3714.943        2195.650        -161.924       -1681.217
     380560.000           0.000           0.000       -7893.971         338.674          0.000           0.000      -12163.310         447.856      -1411.962       -2249.607      -17674.371         634.828      -3661.569        2382.910        -151.702       -1430.361
     380570.000           0.000           0.000       -7810.797         344.882          0.000           0.000      -12344.094         458.802      -1374.465       -2232.499      -17902.717         636.096      -3606.964        2252.174        -167.588       -1522.378
     380580.000           0.000           0.000       -7830.122         341.514          0.000           0.000      -12378.538         461.104      -1344.669       -2297.294      -17783.919         637.406      -3641.963        2424.741        -165.212       -1382.434
     380590.000           0.000           0.000       -7733.708         343.485          0.000           0.000      -12293.133         465.723      -1343.158       -2382.876      -17574.308         634.504      -3726.034        2452.533        -174.704       -1448.205
